SaleID,Date,StoreID,StaffID,CustomerID
71454,28/04/2023,STORE03,STAFF1021,CUST18133
71455,22/06/2023,STORE07,STAFF1048,CUST18062
71456,19/06/2024,STORE06,STAFF1013,CUST11152
71457,26/01/2023,STORE02,STAFF1037,CUST15782
71458,22/06/2023,STORE04,STAFF1024,CUST10470
71459,15/03/2024,STORE08,STAFF1002,CUST13900
71460,14/04/2023,STORE09,STAFF1011,CUST10133
71461,10/04/2023,STORE06,STAFF1015,CUST18040
71462,03/05/2024,STORE04,STAFF1024,CUST13693
71463,12/11/2023,STORE09,STAFF1018,CUST13201
71464,10/01/2023,STORE02,STAFF1035,CUST15900
71465,16/01/2023,STORE08,STAFF1036,CUST13903
71466,27/02/2023,STORE02,STAFF1039,CUST19567
71467,28/06/2023,STORE01,STAFF1003,CUST14410
71468,27/09/2023,STORE07,STAFF1017,CUST14343
71469,10/05/2024,STORE01,STAFF1003,CUST15956
71470,21/02/2023,STORE02,STAFF1039,CUST14375
71471,18/05/2023,STORE06,STAFF1044,CUST10425
71472,10/10/2023,STORE07,STAFF1040,CUST17811
71473,28/06/2023,STORE06,STAFF1015,CUST14179
71474,11/05/2023,STORE06,STAFF1013,CUST11962
71475,14/10/2023,STORE04,STAFF1024,CUST13630
71476,08/06/2024,STORE06,STAFF1013,CUST17371
71477,18/02/2023,STORE09,STAFF1010,CUST14411
71478,29/03/2023,STORE02,STAFF1037,CUST17299
71479,10/11/2023,STORE05,STAFF1050,CUST15778
71480,29/02/2024,STORE02,STAFF1039,CUST19030
71481,22/03/2023,STORE05,STAFF1033,CUST17103
71482,13/07/2023,STORE10,STAFF1007,CUST11019
71483,29/09/2023,STORE07,STAFF1048,CUST18373
71484,23/01/2023,STORE09,STAFF1010,CUST18331
71485,28/04/2024,STORE09,STAFF1018,CUST11216
71486,07/10/2023,STORE10,STAFF1045,CUST15833
71487,31/05/2023,STORE01,STAFF1003,CUST16553
71488,10/09/2023,STORE01,STAFF1003,CUST12956
71489,29/06/2023,STORE03,STAFF1047,CUST12731
71490,18/05/2024,STORE10,STAFF1043,CUST15757
71491,12/04/2023,STORE07,STAFF1022,CUST18884
71492,05/02/2023,STORE06,STAFF1044,CUST19266
71493,18/04/2024,STORE08,STAFF1001,CUST13172
71494,15/03/2023,STORE08,STAFF1016,CUST12260
71495,30/01/2024,STORE01,STAFF1003,CUST13838
71496,20/01/2024,STORE02,STAFF1006,CUST16976
71497,21/02/2024,STORE04,STAFF1024,CUST10486
71498,06/09/2023,STORE07,STAFF1005,CUST17737
71499,03/09/2023,STORE08,STAFF1036,CUST14576
71500,17/06/2023,STORE02,STAFF1037,CUST11924
71501,12/03/2023,STORE07,STAFF1040,CUST19105
71502,22/07/2023,STORE10,STAFF1043,CUST14456
71503,24/03/2024,STORE02,STAFF1035,CUST14797
71504,21/10/2023,STORE06,STAFF1032,CUST10675
71505,08/08/2023,STORE04,STAFF1004,CUST15717
71506,16/04/2024,STORE07,STAFF1048,CUST16398
71507,04/05/2024,STORE01,STAFF1003,CUST16086
71508,25/03/2023,STORE01,STAFF1003,CUST19766
71509,06/02/2024,STORE03,STAFF1034,CUST18877
71510,01/02/2023,STORE10,STAFF1028,CUST16972
71511,11/04/2024,STORE07,STAFF1017,CUST17416
71512,28/07/2023,STORE07,STAFF1048,CUST14043
71513,29/05/2024,STORE05,STAFF1050,CUST16360
71514,10/02/2023,STORE02,STAFF1035,CUST17546
71515,27/05/2024,STORE06,STAFF1020,CUST13845
71516,22/08/2023,STORE01,STAFF1003,CUST15131
71517,07/02/2024,STORE03,STAFF1034,CUST17577
71518,18/07/2023,STORE04,STAFF1008,CUST15136
71519,10/05/2024,STORE07,STAFF1022,CUST16584
71520,11/04/2023,STORE04,STAFF1004,CUST13361
71521,18/10/2023,STORE07,STAFF1022,CUST12576
71522,29/06/2023,STORE01,STAFF1003,CUST15894
71523,25/01/2024,STORE10,STAFF1007,CUST17798
71524,11/11/2023,STORE01,STAFF1003,CUST10843
71525,03/05/2024,STORE03,STAFF1034,CUST16351
71526,03/02/2023,STORE04,STAFF1049,CUST13965
71527,17/02/2024,STORE09,STAFF1041,CUST16899
71528,25/04/2023,STORE04,STAFF1008,CUST10836
71529,19/03/2024,STORE04,STAFF1004,CUST10707
71530,10/05/2024,STORE01,STAFF1003,CUST10781
71531,17/09/2023,STORE05,STAFF1050,CUST14887
71532,09/05/2024,STORE05,STAFF1023,CUST16171
71533,11/06/2023,STORE10,STAFF1007,CUST14325
71534,15/10/2023,STORE05,STAFF1050,CUST16433
71535,03/05/2023,STORE05,STAFF1023,CUST18348
71536,12/06/2024,STORE03,STAFF1034,CUST10800
71537,29/01/2023,STORE08,STAFF1001,CUST19298
71538,03/04/2024,STORE03,STAFF1034,CUST18443
71539,01/07/2023,STORE05,STAFF1042,CUST15049
71540,29/05/2023,STORE04,STAFF1008,CUST15211
71541,12/06/2023,STORE04,STAFF1004,CUST10055
71542,02/12/2023,STORE08,STAFF1025,CUST13120
71543,08/01/2024,STORE04,STAFF1004,CUST11501
71544,08/01/2023,STORE05,STAFF1023,CUST19792
71545,21/01/2024,STORE08,STAFF1029,CUST17108
71546,28/06/2023,STORE04,STAFF1004,CUST19184
71547,09/04/2023,STORE04,STAFF1049,CUST10269
71548,23/10/2023,STORE01,STAFF1003,CUST19378
71549,26/06/2023,STORE09,STAFF1010,CUST12688
71550,09/03/2023,STORE03,STAFF1021,CUST15458
71551,04/01/2024,STORE07,STAFF1022,CUST11092
71552,27/08/2023,STORE07,STAFF1017,CUST17599
71553,02/10/2023,STORE09,STAFF1018,CUST19990
71554,21/02/2024,STORE06,STAFF1020,CUST15793
71555,12/01/2023,STORE02,STAFF1006,CUST19784
71556,28/06/2024,STORE08,STAFF1016,CUST19949
71557,21/03/2024,STORE04,STAFF1024,CUST18622
71558,14/04/2023,STORE10,STAFF1028,CUST14717
71559,31/03/2024,STORE09,STAFF1010,CUST19185
71560,08/06/2023,STORE06,STAFF1044,CUST15847
71561,02/02/2023,STORE09,STAFF1010,CUST16268
71562,11/01/2024,STORE07,STAFF1017,CUST15016
71563,28/08/2023,STORE10,STAFF1007,CUST11201
71564,19/06/2023,STORE04,STAFF1004,CUST16443
71565,16/07/2023,STORE02,STAFF1035,CUST16653
71566,16/01/2023,STORE10,STAFF1043,CUST14090
71567,18/04/2023,STORE10,STAFF1045,CUST13384
71568,30/10/2023,STORE08,STAFF1019,CUST13140
71569,22/10/2023,STORE09,STAFF1018,CUST15537
71570,09/01/2024,STORE10,STAFF1007,CUST10375
71571,30/07/2023,STORE08,STAFF1025,CUST18356
71572,29/10/2023,STORE02,STAFF1039,CUST14453
71573,10/03/2024,STORE04,STAFF1049,CUST18945
71574,14/06/2024,STORE01,STAFF1003,CUST10404
71575,11/02/2024,STORE01,STAFF1003,CUST10527
71576,21/06/2024,STORE06,STAFF1044,CUST13201
71577,16/03/2023,STORE02,STAFF1035,CUST13599
71578,07/01/2023,STORE05,STAFF1042,CUST16172
71579,07/11/2023,STORE10,STAFF1007,CUST17238
71580,03/01/2024,STORE06,STAFF1032,CUST17829
71581,28/08/2023,STORE04,STAFF1024,CUST12985
71582,13/05/2024,STORE10,STAFF1007,CUST14768
71583,14/08/2023,STORE10,STAFF1026,CUST19917
71584,30/11/2023,STORE01,STAFF1003,CUST16384
71585,21/02/2024,STORE08,STAFF1025,CUST13787
71586,01/03/2023,STORE10,STAFF1043,CUST19043
71587,22/09/2023,STORE09,STAFF1018,CUST15464
71588,22/01/2024,STORE06,STAFF1030,CUST16250
71589,22/01/2023,STORE01,STAFF1003,CUST11123
71590,09/01/2024,STORE01,STAFF1003,CUST18972
71591,15/02/2023,STORE04,STAFF1008,CUST11530
71592,08/02/2023,STORE09,STAFF1018,CUST14720
71593,12/07/2023,STORE10,STAFF1043,CUST13311
71594,13/11/2023,STORE02,STAFF1039,CUST15019
71595,08/06/2023,STORE03,STAFF1014,CUST13980
71596,01/04/2024,STORE02,STAFF1037,CUST18127
71597,07/06/2024,STORE02,STAFF1006,CUST10397
71598,11/06/2023,STORE07,STAFF1040,CUST12373
71599,24/07/2023,STORE08,STAFF1027,CUST11316
71600,17/06/2024,STORE08,STAFF1001,CUST10475
71601,14/10/2023,STORE05,STAFF1033,CUST12973
71602,31/08/2023,STORE05,STAFF1042,CUST10632
71603,01/04/2023,STORE04,STAFF1024,CUST12758
71604,19/12/2023,STORE02,STAFF1039,CUST19713
71605,22/12/2023,STORE10,STAFF1038,CUST10932
71606,20/09/2023,STORE04,STAFF1008,CUST13760
71607,20/03/2023,STORE09,STAFF1011,CUST18281
71608,16/08/2023,STORE10,STAFF1026,CUST17891
71609,27/01/2023,STORE10,STAFF1028,CUST19387
71610,13/12/2023,STORE09,STAFF1011,CUST10913
71611,08/10/2023,STORE01,STAFF1003,CUST10226
71612,18/03/2024,STORE09,STAFF1041,CUST19847
71613,21/02/2023,STORE04,STAFF1049,CUST18409
71614,19/12/2023,STORE09,STAFF1018,CUST12122
71615,28/02/2023,STORE04,STAFF1049,CUST10786
71616,23/11/2023,STORE04,STAFF1004,CUST19043
71617,04/04/2023,STORE09,STAFF1011,CUST18170
71618,12/12/2023,STORE03,STAFF1014,CUST19506
71619,24/06/2024,STORE05,STAFF1023,CUST13053
71620,17/08/2023,STORE01,STAFF1003,CUST19342
71621,21/05/2024,STORE01,STAFF1003,CUST19846
71622,20/05/2024,STORE06,STAFF1020,CUST16457
71623,02/12/2023,STORE04,STAFF1004,CUST11861
71624,12/02/2023,STORE04,STAFF1004,CUST15374
71625,09/07/2023,STORE02,STAFF1039,CUST17381
71626,30/05/2023,STORE01,STAFF1003,CUST14540
71627,18/05/2024,STORE08,STAFF1029,CUST16908
71628,22/02/2023,STORE05,STAFF1042,CUST10901
71629,04/03/2024,STORE09,STAFF1046,CUST18638
71630,08/06/2024,STORE10,STAFF1028,CUST15966
71631,07/10/2023,STORE07,STAFF1022,CUST17951
71632,20/07/2023,STORE06,STAFF1015,CUST10357
71633,27/05/2024,STORE03,STAFF1009,CUST15922
71634,09/06/2024,STORE02,STAFF1037,CUST10528
71635,12/01/2023,STORE02,STAFF1035,CUST16059
71636,20/02/2024,STORE06,STAFF1044,CUST11914
71637,20/01/2023,STORE07,STAFF1017,CUST13250
71638,23/12/2023,STORE04,STAFF1024,CUST15796
71639,12/01/2024,STORE09,STAFF1010,CUST18745
71640,21/09/2023,STORE06,STAFF1044,CUST17044
71641,06/01/2023,STORE06,STAFF1032,CUST17041
71642,15/05/2023,STORE08,STAFF1001,CUST11832
71643,09/05/2024,STORE10,STAFF1028,CUST19605
71644,05/01/2024,STORE02,STAFF1035,CUST19129
71645,12/03/2024,STORE06,STAFF1030,CUST14155
71646,27/05/2023,STORE03,STAFF1014,CUST15683
71647,30/11/2023,STORE10,STAFF1045,CUST15078
71648,28/12/2023,STORE07,STAFF1022,CUST12374
71649,21/05/2024,STORE07,STAFF1040,CUST13800
71650,31/05/2023,STORE03,STAFF1034,CUST14636
71651,27/03/2023,STORE02,STAFF1035,CUST11405
71652,28/06/2023,STORE01,STAFF1003,CUST15522
71653,03/11/2023,STORE07,STAFF1005,CUST12796
71654,26/06/2024,STORE06,STAFF1032,CUST19316
71655,18/05/2024,STORE02,STAFF1006,CUST18053
71656,22/01/2023,STORE02,STAFF1035,CUST17534
71657,27/01/2024,STORE10,STAFF1045,CUST15920
71658,04/03/2023,STORE06,STAFF1032,CUST11535
71659,08/05/2024,STORE08,STAFF1016,CUST19678
71660,09/10/2023,STORE03,STAFF1009,CUST19023
71661,07/01/2024,STORE01,STAFF1003,CUST11483
71662,18/12/2023,STORE03,STAFF1009,CUST16867
71663,30/03/2023,STORE08,STAFF1029,CUST18533
71664,30/01/2024,STORE04,STAFF1049,CUST16621
71665,02/06/2023,STORE09,STAFF1010,CUST10316
71666,18/01/2023,STORE04,STAFF1004,CUST16963
71667,02/02/2023,STORE07,STAFF1048,CUST15906
71668,23/02/2024,STORE03,STAFF1047,CUST11924
71669,15/09/2023,STORE05,STAFF1033,CUST10272
71670,18/03/2024,STORE06,STAFF1013,CUST14296
71671,16/10/2023,STORE07,STAFF1022,CUST11704
71672,10/07/2023,STORE09,STAFF1046,CUST19265
71673,28/04/2024,STORE06,STAFF1015,CUST16437
71674,12/03/2024,STORE06,STAFF1015,CUST18690
71675,13/04/2024,STORE02,STAFF1006,CUST17722
71676,26/01/2023,STORE09,STAFF1011,CUST12340
71677,07/09/2023,STORE02,STAFF1006,CUST16820
71678,22/05/2023,STORE03,STAFF1034,CUST14115
71679,30/07/2023,STORE02,STAFF1006,CUST16815
71680,07/06/2024,STORE05,STAFF1042,CUST17597
71681,21/07/2023,STORE07,STAFF1048,CUST17662
71682,08/10/2023,STORE05,STAFF1050,CUST17090
71683,24/06/2024,STORE04,STAFF1049,CUST15105
71684,26/01/2023,STORE06,STAFF1013,CUST15108
71685,05/04/2024,STORE08,STAFF1001,CUST13450
71686,15/03/2023,STORE08,STAFF1027,CUST10846
71687,01/01/2023,STORE04,STAFF1008,CUST11035
71688,05/04/2024,STORE01,STAFF1003,CUST18012
71689,19/08/2023,STORE06,STAFF1030,CUST12512
71690,08/01/2024,STORE06,STAFF1013,CUST12831
71691,01/12/2023,STORE01,STAFF1003,CUST12559
71692,12/05/2023,STORE07,STAFF1005,CUST18025
71693,14/06/2024,STORE05,STAFF1023,CUST12879
71694,16/05/2023,STORE07,STAFF1017,CUST10530
71695,08/06/2023,STORE08,STAFF1029,CUST16644
71696,18/03/2023,STORE08,STAFF1029,CUST12865
71697,14/02/2023,STORE09,STAFF1011,CUST13863
71698,08/05/2024,STORE05,STAFF1023,CUST14129
71699,28/04/2024,STORE02,STAFF1037,CUST15924
71700,14/01/2023,STORE03,STAFF1047,CUST17612
71701,14/01/2023,STORE06,STAFF1015,CUST13258
71702,12/01/2024,STORE03,STAFF1031,CUST12693
71703,12/04/2024,STORE05,STAFF1023,CUST10045
71704,24/09/2023,STORE02,STAFF1037,CUST18298
71705,12/09/2023,STORE07,STAFF1048,CUST16761
71706,02/12/2023,STORE02,STAFF1037,CUST15075
71707,15/01/2024,STORE05,STAFF1023,CUST14686
71708,22/01/2023,STORE06,STAFF1015,CUST18692
71709,09/09/2023,STORE01,STAFF1003,CUST16156
71710,20/01/2023,STORE02,STAFF1035,CUST13092
71711,20/05/2023,STORE01,STAFF1003,CUST16972
71712,18/09/2023,STORE02,STAFF1006,CUST17482
71713,27/01/2023,STORE02,STAFF1037,CUST10892
71714,05/01/2024,STORE09,STAFF1011,CUST12367
71715,02/06/2023,STORE04,STAFF1004,CUST15868
71716,28/06/2024,STORE08,STAFF1016,CUST10839
71717,18/02/2024,STORE02,STAFF1037,CUST19519
71718,16/10/2023,STORE07,STAFF1022,CUST17842
71719,22/06/2024,STORE03,STAFF1047,CUST11634
71720,08/07/2023,STORE06,STAFF1013,CUST12229
71721,07/04/2024,STORE09,STAFF1046,CUST16693
71722,20/05/2023,STORE02,STAFF1037,CUST17288
71723,15/03/2023,STORE06,STAFF1030,CUST16543
71724,17/06/2023,STORE05,STAFF1023,CUST19534
71725,23/05/2023,STORE10,STAFF1043,CUST19588
71726,03/05/2023,STORE06,STAFF1044,CUST11548
71727,22/04/2024,STORE02,STAFF1035,CUST11210
71728,12/06/2024,STORE09,STAFF1041,CUST11812
71729,26/01/2023,STORE04,STAFF1024,CUST14009
71730,06/05/2024,STORE08,STAFF1019,CUST13961
71731,20/09/2023,STORE09,STAFF1046,CUST16904
71732,21/06/2023,STORE02,STAFF1039,CUST12243
71733,16/04/2023,STORE04,STAFF1004,CUST14571
71734,03/05/2023,STORE02,STAFF1035,CUST15561
71735,09/03/2023,STORE02,STAFF1037,CUST16791
71736,24/02/2024,STORE03,STAFF1047,CUST18022
71737,12/07/2023,STORE03,STAFF1031,CUST16925
71738,28/10/2023,STORE10,STAFF1038,CUST15312
71739,18/01/2024,STORE08,STAFF1036,CUST17232
71740,16/03/2023,STORE03,STAFF1034,CUST14295
71741,26/03/2023,STORE01,STAFF1003,CUST12072
71742,20/06/2024,STORE10,STAFF1045,CUST17156
71743,28/11/2023,STORE10,STAFF1038,CUST16541
71744,13/06/2024,STORE06,STAFF1032,CUST16123
71745,27/04/2024,STORE10,STAFF1045,CUST19958
71746,21/01/2024,STORE01,STAFF1003,CUST12341
71747,08/02/2023,STORE04,STAFF1049,CUST18695
71748,11/01/2023,STORE01,STAFF1003,CUST10991
71749,26/08/2023,STORE08,STAFF1002,CUST15809
71750,16/12/2023,STORE07,STAFF1048,CUST15969
71751,06/12/2023,STORE04,STAFF1008,CUST18707
71752,04/11/2023,STORE03,STAFF1034,CUST15272
71753,20/02/2023,STORE05,STAFF1050,CUST13276
71754,13/08/2023,STORE06,STAFF1020,CUST12380
71755,03/06/2023,STORE09,STAFF1046,CUST11683
71756,05/02/2023,STORE06,STAFF1020,CUST12000
71757,07/04/2023,STORE06,STAFF1013,CUST14625
71758,21/01/2024,STORE02,STAFF1035,CUST11324
71759,19/05/2023,STORE09,STAFF1041,CUST16009
71760,23/11/2023,STORE02,STAFF1035,CUST10913
71761,11/11/2023,STORE03,STAFF1009,CUST14429
71762,08/07/2023,STORE07,STAFF1017,CUST11460
71763,04/04/2024,STORE10,STAFF1028,CUST15677
71764,27/05/2023,STORE01,STAFF1003,CUST16928
71765,24/03/2024,STORE06,STAFF1015,CUST15514
71766,25/08/2023,STORE10,STAFF1026,CUST14415
71767,24/05/2023,STORE03,STAFF1014,CUST11753
71768,04/02/2023,STORE06,STAFF1044,CUST17665
71769,03/01/2023,STORE07,STAFF1005,CUST16657
71770,15/02/2024,STORE04,STAFF1004,CUST10615
71771,17/12/2023,STORE06,STAFF1032,CUST18415
71772,11/02/2023,STORE10,STAFF1028,CUST10805
71773,14/08/2023,STORE01,STAFF1003,CUST18094
71774,15/02/2023,STORE06,STAFF1044,CUST11768
71775,11/03/2023,STORE01,STAFF1003,CUST16575
71776,19/04/2024,STORE09,STAFF1011,CUST17434
71777,28/03/2024,STORE02,STAFF1035,CUST17216
71778,16/01/2024,STORE10,STAFF1007,CUST19649
71779,23/04/2024,STORE09,STAFF1011,CUST12936
71780,24/01/2024,STORE05,STAFF1050,CUST17743
71781,14/02/2023,STORE10,STAFF1026,CUST13622
71782,04/02/2024,STORE07,STAFF1022,CUST11958
71783,22/12/2023,STORE01,STAFF1003,CUST12365
71784,24/02/2024,STORE02,STAFF1037,CUST17799
71785,11/01/2023,STORE04,STAFF1008,CUST18773
71786,29/08/2023,STORE07,STAFF1048,CUST18810
71787,06/09/2023,STORE02,STAFF1039,CUST16808
71788,26/05/2024,STORE06,STAFF1015,CUST16662
71789,06/01/2024,STORE04,STAFF1008,CUST16778
71790,22/09/2023,STORE05,STAFF1042,CUST19556
71791,02/11/2023,STORE08,STAFF1036,CUST17433
71792,14/05/2024,STORE08,STAFF1025,CUST14630
71793,12/03/2023,STORE09,STAFF1011,CUST13696
71794,30/05/2024,STORE05,STAFF1050,CUST12488
71795,30/12/2023,STORE02,STAFF1035,CUST19186
71796,09/01/2023,STORE01,STAFF1003,CUST11950
71797,23/08/2023,STORE10,STAFF1007,CUST18555
71798,14/06/2024,STORE05,STAFF1042,CUST18951
71799,25/02/2023,STORE03,STAFF1047,CUST14696
71800,18/08/2023,STORE07,STAFF1022,CUST14696
71801,11/01/2023,STORE03,STAFF1031,CUST10524
71802,27/05/2024,STORE04,STAFF1004,CUST10842
71803,20/03/2024,STORE02,STAFF1039,CUST17958
71804,14/04/2023,STORE03,STAFF1047,CUST16787
71805,12/05/2024,STORE03,STAFF1031,CUST15713
71806,30/01/2024,STORE06,STAFF1020,CUST17035
71807,28/03/2024,STORE03,STAFF1014,CUST18346
71808,15/06/2024,STORE07,STAFF1040,CUST12035
71809,13/10/2023,STORE10,STAFF1043,CUST17123
71810,04/02/2024,STORE04,STAFF1024,CUST17307
71811,15/04/2023,STORE03,STAFF1014,CUST13807
71812,03/03/2024,STORE04,STAFF1049,CUST18986
71813,24/06/2023,STORE06,STAFF1044,CUST15174
71814,06/02/2024,STORE06,STAFF1015,CUST18843
71815,18/04/2023,STORE03,STAFF1047,CUST18536
71816,11/01/2023,STORE07,STAFF1022,CUST12072
71817,05/09/2023,STORE05,STAFF1023,CUST17121
71818,25/03/2023,STORE04,STAFF1004,CUST10937
71819,04/01/2023,STORE02,STAFF1006,CUST14121
71820,15/02/2023,STORE10,STAFF1028,CUST13781
71821,29/03/2024,STORE06,STAFF1032,CUST17718
71822,29/04/2023,STORE07,STAFF1040,CUST10019
71823,26/06/2024,STORE07,STAFF1017,CUST18256
71824,03/09/2023,STORE10,STAFF1043,CUST16973
71825,20/07/2023,STORE10,STAFF1038,CUST12781
71826,04/01/2023,STORE10,STAFF1038,CUST18056
71827,23/05/2023,STORE04,STAFF1004,CUST14020
71828,08/12/2023,STORE06,STAFF1020,CUST17327
71829,07/01/2024,STORE03,STAFF1034,CUST16216
71830,15/09/2023,STORE10,STAFF1028,CUST12271
71831,07/08/2023,STORE03,STAFF1034,CUST15380
71832,31/12/2023,STORE04,STAFF1024,CUST13508
71833,29/04/2023,STORE07,STAFF1040,CUST15228
71834,25/05/2024,STORE08,STAFF1002,CUST16114
71835,18/02/2023,STORE08,STAFF1036,CUST18603
71836,23/03/2023,STORE07,STAFF1005,CUST10663
71837,11/11/2023,STORE07,STAFF1022,CUST12708
71838,03/09/2023,STORE02,STAFF1039,CUST14175
71839,13/06/2023,STORE02,STAFF1039,CUST14396
71840,07/06/2024,STORE02,STAFF1037,CUST18564
71841,19/06/2024,STORE05,STAFF1033,CUST14595
71842,02/04/2024,STORE05,STAFF1042,CUST19465
71843,22/06/2023,STORE01,STAFF1003,CUST19673
71844,17/01/2023,STORE03,STAFF1047,CUST14191
71845,25/06/2024,STORE05,STAFF1042,CUST16786
71846,16/03/2024,STORE09,STAFF1046,CUST14125
71847,11/04/2024,STORE07,STAFF1017,CUST18810
71848,24/01/2024,STORE09,STAFF1018,CUST18023
71849,04/03/2023,STORE04,STAFF1004,CUST10131
71850,14/07/2023,STORE10,STAFF1045,CUST18075
71851,18/12/2023,STORE05,STAFF1033,CUST12210
71852,09/02/2023,STORE04,STAFF1049,CUST16134
71853,24/03/2024,STORE01,STAFF1003,CUST10878
71854,30/03/2023,STORE02,STAFF1037,CUST15376
71855,29/01/2023,STORE08,STAFF1001,CUST15464
71856,15/01/2023,STORE05,STAFF1042,CUST13745
71857,12/03/2024,STORE08,STAFF1012,CUST12148
71858,22/08/2023,STORE08,STAFF1016,CUST11401
71859,25/04/2024,STORE05,STAFF1042,CUST10349
71860,25/05/2023,STORE04,STAFF1008,CUST17620
71861,17/12/2023,STORE01,STAFF1003,CUST17434
71862,26/03/2023,STORE01,STAFF1003,CUST11102
71863,10/11/2023,STORE08,STAFF1012,CUST17526
71864,28/10/2023,STORE05,STAFF1050,CUST10765
71865,08/01/2024,STORE09,STAFF1041,CUST12361
71866,16/11/2023,STORE09,STAFF1046,CUST12642
71867,24/05/2023,STORE07,STAFF1005,CUST14153
71868,30/05/2023,STORE07,STAFF1048,CUST10868
71869,16/04/2024,STORE07,STAFF1017,CUST19167
71870,01/07/2023,STORE02,STAFF1035,CUST11408
71871,13/12/2023,STORE01,STAFF1003,CUST17948
71872,17/03/2024,STORE08,STAFF1001,CUST14260
71873,10/09/2023,STORE01,STAFF1003,CUST14378
71874,20/01/2023,STORE07,STAFF1022,CUST13139
71875,23/08/2023,STORE01,STAFF1003,CUST13520
71876,01/05/2024,STORE08,STAFF1019,CUST12440
71877,27/02/2024,STORE10,STAFF1043,CUST19897
71878,30/04/2024,STORE08,STAFF1002,CUST17976
71879,03/09/2023,STORE05,STAFF1023,CUST11875
71880,12/11/2023,STORE08,STAFF1036,CUST14570
71881,13/04/2023,STORE09,STAFF1011,CUST13891
71882,22/07/2023,STORE01,STAFF1003,CUST11346
71883,26/04/2024,STORE04,STAFF1024,CUST10551
71884,26/01/2023,STORE05,STAFF1023,CUST17651
71885,18/11/2023,STORE02,STAFF1035,CUST10440
71886,31/01/2024,STORE08,STAFF1016,CUST14741
71887,09/12/2023,STORE09,STAFF1041,CUST15098
71888,30/03/2023,STORE09,STAFF1041,CUST19126
71889,25/04/2023,STORE05,STAFF1023,CUST17882
71890,14/01/2024,STORE10,STAFF1028,CUST13494
71891,19/09/2023,STORE04,STAFF1049,CUST14311
71892,19/06/2023,STORE03,STAFF1021,CUST16587
71893,21/12/2023,STORE02,STAFF1035,CUST11354
71894,03/11/2023,STORE06,STAFF1015,CUST19039
71895,05/01/2024,STORE03,STAFF1034,CUST17804
71896,26/03/2024,STORE07,STAFF1017,CUST15626
71897,17/04/2023,STORE03,STAFF1014,CUST13805
71898,10/01/2023,STORE05,STAFF1023,CUST15375
71899,29/04/2023,STORE07,STAFF1040,CUST18664
71900,17/07/2023,STORE09,STAFF1046,CUST13344
71901,28/11/2023,STORE01,STAFF1003,CUST18776
71902,07/04/2024,STORE09,STAFF1041,CUST14424
71903,14/02/2024,STORE02,STAFF1037,CUST14857
71904,18/03/2024,STORE08,STAFF1016,CUST14295
71905,01/03/2024,STORE01,STAFF1003,CUST11128
71906,19/05/2024,STORE08,STAFF1016,CUST15583
71907,07/06/2024,STORE04,STAFF1049,CUST11531
71908,14/04/2024,STORE07,STAFF1005,CUST12338
71909,14/09/2023,STORE02,STAFF1037,CUST15123
71910,28/06/2023,STORE09,STAFF1011,CUST11441
71911,16/06/2024,STORE09,STAFF1010,CUST16310
71912,29/12/2023,STORE03,STAFF1031,CUST17725
71913,02/09/2023,STORE05,STAFF1042,CUST14906
71914,17/11/2023,STORE05,STAFF1042,CUST17085
71915,12/02/2024,STORE03,STAFF1021,CUST15422
71916,17/01/2023,STORE09,STAFF1046,CUST10695
71917,29/05/2024,STORE02,STAFF1035,CUST19915
71918,07/01/2024,STORE02,STAFF1039,CUST12819
71919,22/03/2024,STORE09,STAFF1010,CUST18651
71920,11/03/2024,STORE07,STAFF1017,CUST19447
71921,23/04/2023,STORE09,STAFF1018,CUST12407
71922,11/03/2024,STORE05,STAFF1033,CUST16751
71923,16/01/2024,STORE03,STAFF1047,CUST16231
71924,27/02/2023,STORE03,STAFF1014,CUST18303
71925,16/06/2024,STORE02,STAFF1039,CUST19323
71926,17/06/2023,STORE05,STAFF1023,CUST19973
71927,02/01/2023,STORE04,STAFF1008,CUST14988
71928,06/04/2024,STORE06,STAFF1020,CUST18739
71929,28/06/2024,STORE08,STAFF1025,CUST13139
71930,27/03/2023,STORE05,STAFF1050,CUST10409
71931,07/01/2024,STORE05,STAFF1023,CUST17967
71932,27/06/2023,STORE09,STAFF1041,CUST13569
71933,24/03/2024,STORE02,STAFF1037,CUST17997
71934,05/03/2024,STORE10,STAFF1028,CUST19045
71935,06/01/2024,STORE10,STAFF1028,CUST18210
71936,19/03/2024,STORE01,STAFF1003,CUST19759
71937,09/05/2023,STORE10,STAFF1007,CUST17251
71938,04/08/2023,STORE04,STAFF1049,CUST15120
71939,30/04/2024,STORE01,STAFF1003,CUST19171
71940,05/01/2024,STORE02,STAFF1037,CUST14299
71941,28/03/2023,STORE09,STAFF1041,CUST18311
71942,24/10/2023,STORE08,STAFF1012,CUST19347
71943,26/01/2023,STORE09,STAFF1010,CUST10222
71944,05/09/2023,STORE06,STAFF1032,CUST11910
71945,08/04/2023,STORE08,STAFF1012,CUST11778
71946,02/06/2024,STORE08,STAFF1001,CUST13987
71947,21/05/2023,STORE03,STAFF1031,CUST12017
71948,27/02/2023,STORE01,STAFF1003,CUST19501
71949,04/01/2023,STORE09,STAFF1046,CUST17189
71950,24/02/2024,STORE02,STAFF1037,CUST11896
71951,30/07/2023,STORE08,STAFF1002,CUST12751
71952,10/12/2023,STORE09,STAFF1041,CUST18888
