SaleItemID,SaleID,ProductID,Quantity,LineTotal
47253,53530,PROD2486,5,371.45
47254,31707,PROD2724,3,50.19
47255,35402,PROD2124,1,21.41
47256,79732,PROD2971,1,8.47
47257,52391,PROD2841,3,26.49
47258,43839,PROD2842,2,91.98
47259,70958,PROD2687,2,118.14
47260,53103,PROD2280,4,172.56
47261,91127,PROD2576,3,44.25
47262,38967,PROD2479,5,165.6
47263,124148,PROD2463,3,210.24
47264,38324,PROD2784,3,22.89
47265,64678,PROD2855,4,124.04
47266,85481,PROD2434,4,32.64
47267,72741,PROD2503,2,193.06
47268,90983,PROD2807,2,34.86
47269,97961,PROD2615,5,422.45
47270,44731,PROD2259,2,149.84
47271,64542,PROD2870,3,125.22
47272,107237,PROD2156,2,89.66
47273,66618,PROD2415,2,161.86
47274,70001,PROD2719,5,389.9
47275,58404,PROD2343,3,35.43
47276,85196,PROD2350,3,133.05
47277,107177,PROD2493,1,36.31
47278,78762,PROD2165,5,133.3
47279,126027,PROD2073,3,295.95
47280,129776,PROD2263,4,212.76
47281,52826,PROD2855,5,155.05
47282,115486,PROD2220,1,34.61
47283,71893,PROD2863,4,398.64
47284,67152,PROD2545,1,51.21
47285,127380,PROD2920,3,238.44
47286,106908,PROD2577,5,224.2
47287,51404,PROD2857,2,190.36
47288,47557,PROD2497,2,182.02
47289,46899,PROD2075,3,116.85
47290,35776,PROD2341,5,61.5
47291,42192,PROD2773,3,238.05
47292,38698,PROD2437,2,106.1
47293,124344,PROD2240,5,466
47294,67576,PROD2789,4,237.52
47295,82021,PROD2964,3,92.55
47296,33253,PROD2522,2,60.94
47297,98127,PROD2016,4,375.4
47298,107488,PROD2983,3,17.22
47299,120112,PROD2707,1,15
47300,60569,PROD2023,4,184.24
47301,74565,PROD2139,1,18.88
47302,107595,PROD2163,2,163.16
47303,69447,PROD2401,5,354.05
47304,103611,PROD2008,4,13.24
47305,119736,PROD2927,3,247.92
47306,121772,PROD2875,1,92.16
47307,118561,PROD2614,5,482
47308,118863,PROD2777,4,16.04
47309,44542,PROD2813,4,302.8
47310,87733,PROD2873,4,8.88
47311,90916,PROD2151,1,43.33
47312,60462,PROD2842,4,183.96
47313,100224,PROD2671,2,109.32
47314,91392,PROD2436,4,13.24
47315,36132,PROD2823,2,124.2
47316,52358,PROD2989,4,178.32
47317,124115,PROD2646,2,85.26
47318,114757,PROD2385,5,35.85
47319,76904,PROD2580,1,98.58
47320,99869,PROD2557,5,219.5
47321,128493,PROD2201,3,228.63
47322,111090,PROD2411,4,221.32
47323,62795,PROD2540,5,53.9
47324,82316,PROD2397,1,64.7
47325,118626,PROD2476,5,490.6
47326,40678,PROD2576,4,59
47327,43076,PROD2026,5,122.15
47328,65011,PROD2718,5,375.15
47329,45124,PROD2955,1,41.89
47330,42302,PROD2699,4,360.6
47331,53379,PROD2865,2,80.78
47332,36051,PROD2364,3,279.12
47333,54633,PROD2285,5,457.1
47334,91291,PROD2279,1,78.26
47335,45951,PROD2367,2,175.14
47336,43002,PROD2351,1,30.19
47337,66982,PROD2526,5,354.95
47338,49940,PROD2624,5,365.15
47339,118809,PROD2280,4,172.56
47340,42784,PROD2618,2,47.28
47341,46622,PROD2524,1,37.39
47342,121217,PROD2894,2,130.12
47343,63974,PROD2335,5,202.7
47344,82037,PROD2150,2,139.32
47345,93595,PROD2358,3,99.45
47346,58866,PROD2519,4,388
47347,63531,PROD2800,3,104.55
47348,104865,PROD2832,5,469.95
47349,113483,PROD2260,5,244.15
47350,122009,PROD2272,2,38.24
47351,80898,PROD2972,2,79.8
47352,101463,PROD2474,3,103.17
47353,111565,PROD2970,2,119.24
47354,36399,PROD2124,4,85.64
47355,122065,PROD2385,4,28.68
47356,49353,PROD2468,2,90.48
47357,75680,PROD2179,3,229.17
47358,56419,PROD2252,2,120.52
47359,46415,PROD2666,3,244.8
47360,116061,PROD2469,5,355.85
47361,43508,PROD2375,4,119.4
47362,66917,PROD2226,5,234.65
47363,86103,PROD2168,4,266.8
47364,98373,PROD2081,3,118.71
47365,107022,PROD2733,1,12.73
47366,35757,PROD2361,4,254.92
47367,92824,PROD2202,2,28.32
47368,78414,PROD2277,3,206.97
47369,107904,PROD2013,5,182.35
47370,123865,PROD2237,2,193.52
47371,119197,PROD2742,5,412.9
47372,127814,PROD2441,2,174.1
47373,58795,PROD2372,1,56.95
47374,32261,PROD2519,2,194
47375,92052,PROD2776,2,68.62
47376,74968,PROD2494,5,49.2
47377,112736,PROD2566,5,262.55
47378,30835,PROD2046,5,102.1
47379,113629,PROD2199,2,161
47380,100432,PROD2431,1,42.82
47381,80259,PROD2988,2,102.42
47382,59815,PROD2286,5,370.05
47383,64776,PROD2130,5,329.4
47384,77988,PROD2190,5,190.3
47385,71434,PROD2329,1,32.31
47386,30628,PROD2689,1,64.44
47387,74440,PROD2993,2,43.46
47388,100290,PROD2483,3,254.7
47389,77975,PROD2589,3,225.96
47390,58465,PROD2702,2,54.26
47391,83277,PROD2962,1,12.14
47392,66174,PROD2526,1,70.99
47393,126258,PROD2315,3,109.14
47394,54834,PROD2560,5,158.8
47395,37184,PROD2199,5,402.5
47396,45980,PROD2009,2,6.4
47397,103007,PROD2157,1,55.54
47398,127758,PROD2219,3,217.2
47399,68019,PROD2731,5,263.3
47400,103206,PROD2689,2,128.88
47401,37533,PROD2838,1,34.97
47402,121201,PROD2561,5,322.2
47403,98324,PROD2937,1,37.73
47404,55942,PROD2451,3,26.34
47405,98009,PROD2502,1,48.16
47406,67753,PROD2233,2,99.1
47407,64648,PROD2970,1,59.62
47408,105475,PROD2179,4,305.56
47409,111471,PROD2039,4,361.88
47410,78010,PROD2207,3,112.89
47411,105586,PROD2512,1,49.31
47412,81849,PROD2325,3,162.15
47413,78989,PROD2327,2,143.36
47414,89945,PROD2599,3,201.45
47415,34741,PROD2204,2,120.9
47416,66498,PROD2965,3,32.85
47417,84441,PROD2293,1,62.06
47418,89181,PROD2486,1,74.29
47419,47539,PROD2272,1,19.12
47420,95448,PROD2153,1,54.22
47421,62571,PROD2694,4,187.4
47422,53774,PROD2737,4,257.28
47423,105516,PROD2691,2,101.92
47424,107349,PROD2667,3,38.34
47425,112937,PROD2516,1,28.8
47426,68155,PROD2353,2,67.24
47427,105547,PROD2934,5,172.05
47428,69744,PROD2152,1,79.39
47429,57544,PROD2021,4,377.04
47430,123945,PROD2388,4,77.12
47431,59058,PROD2958,4,288.68
47432,46997,PROD2750,3,211.77
47433,69423,PROD2991,4,334.6
47434,65468,PROD2426,1,39.2
47435,54629,PROD2304,5,335.2
47436,61818,PROD2201,3,228.63
47437,84065,PROD2181,5,34.8
47438,86612,PROD2992,3,46.05
47439,81327,PROD2550,1,5.28
47440,113091,PROD2089,1,36.72
47441,41347,PROD2199,3,241.5
47442,75511,PROD2540,2,21.56
47443,56569,PROD2449,3,188.07
47444,119146,PROD2986,1,37.65
47445,35905,PROD2413,3,22.44
47446,84607,PROD2014,3,26.94
47447,126851,PROD2883,1,38.63
47448,40442,PROD2288,5,177.75
47449,64689,PROD2651,1,17.83
47450,102945,PROD2281,4,100.44
47451,89042,PROD2953,5,218
47452,37061,PROD2190,4,152.24
47453,115568,PROD2788,2,186.88
47454,117937,PROD2378,2,31.96
47455,125913,PROD2858,2,199.36
47456,92195,PROD2741,4,131.44
47457,108710,PROD2298,3,229.2
47458,30299,PROD2861,5,32.25
47459,110616,PROD2042,4,381.92
47460,113668,PROD2486,1,74.29
47461,82864,PROD2070,1,87.26
47462,57584,PROD2109,3,198.09
47463,54054,PROD2583,1,57.54
47464,114909,PROD2382,1,90.33
47465,44671,PROD2819,3,149.85
47466,52636,PROD2601,2,9.18
47467,127308,PROD2018,2,180.48
47468,105422,PROD2783,4,155.92
47469,33750,PROD2531,4,171.68
47470,42429,PROD2579,3,268.05
47471,37283,PROD2126,2,149.58
47472,119744,PROD2917,4,123.2
47473,60824,PROD2293,5,310.3
47474,82794,PROD2590,4,157.64
47475,102186,PROD2730,4,45.84
47476,46837,PROD2119,1,88.72
47477,70610,PROD2905,1,51.57
47478,68293,PROD2119,1,88.72
47479,93557,PROD2248,5,444.9
47480,85615,PROD2894,5,325.3
47481,50205,PROD2173,4,133.56
47482,127393,PROD2538,3,105.03
47483,83768,PROD2393,2,48.72
47484,79739,PROD2103,1,38.49
47485,72236,PROD2377,4,150.08
47486,121247,PROD2552,5,284.8
47487,54922,PROD2967,1,43.59
47488,39383,PROD2054,1,70.23
47489,83069,PROD2210,5,267.15
47490,106038,PROD2935,2,148.44
47491,71998,PROD2424,3,35.82
47492,129175,PROD2028,3,70.86
47493,119784,PROD2292,1,3.79
47494,116752,PROD2220,3,103.83
47495,80318,PROD2700,4,167.92
47496,63504,PROD2856,3,215.52
47497,74831,PROD2086,2,91.2
47498,65178,PROD2440,1,50.5
47499,44554,PROD2617,4,344.72
47500,42330,PROD2307,4,119.24
47501,94815,PROD2382,2,180.66
47502,88971,PROD2121,5,312.9
47503,95569,PROD2946,4,152
47504,50822,PROD2511,2,95.34
47505,72023,PROD2784,1,7.63
47506,115220,PROD2063,2,80.5
47507,110232,PROD2684,2,170.74
47508,41463,PROD2578,2,114.64
47509,96758,PROD2399,3,268.08
47510,73625,PROD2424,2,23.88
47511,117477,PROD2652,5,464.5
47512,91826,PROD2211,5,312
47513,77637,PROD2825,4,102.64
47514,69225,PROD2810,4,381.04
47515,73478,PROD2986,2,75.3
47516,49763,PROD2889,4,84.08
47517,89828,PROD2846,5,88.1
47518,94277,PROD2936,2,8.84
47519,107018,PROD2098,1,33.62
47520,113010,PROD2847,3,137.94
47521,119864,PROD2189,3,272.76
47522,58346,PROD2225,4,245.12
47523,93024,PROD2641,3,265.53
47524,106810,PROD2226,1,46.93
47525,32598,PROD2333,3,113.49
47526,121444,PROD2469,1,71.17
47527,75957,PROD2368,2,32.3
47528,103609,PROD2597,1,87.53
47529,88253,PROD2100,5,201.65
47530,38510,PROD2830,5,195.5
47531,112289,PROD2364,5,465.2
47532,94118,PROD2574,4,356.72
47533,78890,PROD2067,1,14.71
47534,43218,PROD2676,5,65.9
47535,62738,PROD2630,5,186.7
47536,75031,PROD2276,3,274.8
47537,100960,PROD2804,5,132.45
47538,78709,PROD2185,3,132.36
47539,127989,PROD2705,5,459.95
47540,89061,PROD2743,2,22.7
47541,124839,PROD2187,1,41.3
47542,94070,PROD2746,4,326.92
47543,105446,PROD2338,3,262.35
47544,50015,PROD2457,4,361.56
47545,105560,PROD2286,2,148.02
47546,120496,PROD2024,5,342.2
47547,58932,PROD2484,5,286.85
47548,49120,PROD2498,5,188.4
47549,47940,PROD2019,4,199.48
47550,87476,PROD2364,4,372.16
47551,32024,PROD2085,5,357.15
47552,52534,PROD2168,1,66.7
47553,100755,PROD2084,4,99.52
47554,112877,PROD2862,1,69.33
47555,111209,PROD2064,2,74.5
47556,40888,PROD2658,1,77.37
47557,56029,PROD2486,4,297.16
47558,127919,PROD2764,1,13.93
47559,106109,PROD2501,3,294.81
47560,108667,PROD2255,1,35.61
47561,38716,PROD2879,5,78.25
47562,98845,PROD2956,5,400.75
47563,123757,PROD2530,4,235.76
47564,53171,PROD2248,1,88.98
47565,51586,PROD2294,2,182.88
47566,84723,PROD2140,2,88.24
47567,95973,PROD2395,1,17.72
47568,104578,PROD2491,5,375.15
47569,39980,PROD2437,4,212.2
47570,74137,PROD2270,2,198.48
47571,92447,PROD2403,5,206.25
47572,74997,PROD2172,4,103.24
47573,122049,PROD2781,1,25.46
47574,87487,PROD2424,4,47.76
47575,110283,PROD2317,5,402.15
47576,61556,PROD2895,1,77.44
47577,101674,PROD2480,5,377.5
47578,45027,PROD2939,5,224.7
47579,46744,PROD2417,5,220.5
47580,126241,PROD2674,5,489.75
47581,129809,PROD2549,3,9.09
47582,102767,PROD2390,2,40.06
47583,49663,PROD2205,3,38.85
47584,97755,PROD2949,3,224.55
47585,78890,PROD2527,5,96.6
47586,107545,PROD2954,5,257.5
47587,65275,PROD2967,4,174.36
47588,69497,PROD2082,5,104.9
47589,129413,PROD2383,2,35.42
47590,56626,PROD2979,1,56.22
47591,47385,PROD2532,3,243.93
47592,83023,PROD2122,5,404.75
47593,40837,PROD2795,3,58.41
47594,53387,PROD2069,4,51.24
47595,82119,PROD2092,5,370
47596,51489,PROD2721,2,22.3
47597,46977,PROD2996,5,46
47598,55896,PROD2922,2,158.3
47599,38862,PROD2510,5,379.85
47600,44225,PROD2995,5,304.65
47601,115930,PROD2070,3,261.78
47602,111729,PROD2668,4,228.16
47603,47357,PROD2345,4,351.44
47604,100910,PROD2877,4,392.68
47605,58490,PROD2540,5,53.9
47606,70814,PROD2227,5,359.35
47607,108451,PROD2601,1,4.59
47608,109373,PROD2829,5,264.75
47609,91332,PROD2459,1,81.8
47610,99323,PROD2906,4,373.72
47611,84198,PROD2831,3,103.68
47612,80346,PROD2336,5,333.15
47613,37335,PROD2443,1,55.15
47614,128838,PROD2752,4,134.84
47615,53639,PROD2187,5,206.5
47616,80424,PROD2142,3,108.21
47617,128790,PROD2219,5,362
47618,99052,PROD2746,2,163.46
47619,129700,PROD2161,4,269.76
47620,92258,PROD2684,1,85.37
47621,117764,PROD2777,5,20.05
47622,42050,PROD2388,3,57.84
47623,57726,PROD2969,5,139.45
47624,89816,PROD2806,5,448.3
47625,47623,PROD2050,5,401.25
47626,70454,PROD2069,5,64.05
47627,104418,PROD2290,3,275.34
47628,46581,PROD2348,2,169.76
47629,65070,PROD2367,5,437.85
47630,62920,PROD2694,2,93.7
47631,50770,PROD2808,4,58.72
47632,62502,PROD2900,3,72.48
47633,112604,PROD2866,3,21.63
47634,111982,PROD2257,2,41.4
47635,70922,PROD2999,2,175.76
47636,42757,PROD2093,1,31.07
47637,50078,PROD2126,2,149.58
47638,81604,PROD2749,1,7.04
47639,72043,PROD2749,4,28.16
47640,106938,PROD2610,2,180.5
47641,127880,PROD2860,5,462.4
47642,62851,PROD2985,1,33.49
47643,37188,PROD2041,3,55.08
47644,60275,PROD2677,3,68.52
47645,62858,PROD2830,1,39.1
47646,129728,PROD2526,2,141.98
47647,102186,PROD2355,4,182.08
47648,55995,PROD2824,5,116.15
47649,91098,PROD2116,2,106.28
47650,77318,PROD2183,4,161.92
47651,52455,PROD2801,2,149.92
47652,125618,PROD2360,5,486.2
47653,74331,PROD2438,3,144.18
47654,104814,PROD2144,4,370.52
47655,115811,PROD2813,4,302.8
47656,84378,PROD2872,4,350.76
47657,72054,PROD2508,2,146.48
47658,56759,PROD2930,1,60.04
47659,51488,PROD2925,4,172.88
47660,56064,PROD2765,1,31.49
47661,72977,PROD2533,1,37.88
47662,112420,PROD2853,3,57.3
47663,41873,PROD2761,3,66.84
47664,123645,PROD2224,5,393.25
47665,40219,PROD2995,2,121.86
47666,75636,PROD2259,5,374.6
47667,115767,PROD2482,2,60.32
47668,34399,PROD2744,5,165.2
47669,75257,PROD2211,2,124.8
47670,40220,PROD2694,3,140.55
47671,99846,PROD2141,4,257.16
47672,118097,PROD2614,1,96.4
47673,123135,PROD2228,1,7.34
47674,51814,PROD2480,4,302
47675,46058,PROD2193,5,413.85
47676,106321,PROD2364,4,372.16
47677,102658,PROD2883,4,154.52
47678,78042,PROD2713,2,84.46
47679,107488,PROD2776,3,102.93
47680,98938,PROD2803,2,185.46
47681,124749,PROD2727,2,168.44
47682,125678,PROD2364,2,186.08
47683,64865,PROD2494,5,49.2
47684,43367,PROD2621,3,245.85
47685,49140,PROD2234,3,71.61
47686,114500,PROD2360,2,194.48
47687,58072,PROD2384,4,240.6
47688,95117,PROD2670,1,30.83
47689,40210,PROD2616,3,198.63
47690,111836,PROD2786,1,61.76
47691,76059,PROD2725,1,60.3
47692,34026,PROD2476,5,490.6
47693,61496,PROD2625,4,130.96
47694,40772,PROD2022,1,34.99
47695,74309,PROD2708,2,173.16
47696,89955,PROD2023,4,184.24
47697,82814,PROD2056,5,324.4
47698,33681,PROD2144,1,92.63
47699,91791,PROD2648,5,217.75
47700,85726,PROD2830,4,156.4
47701,117882,PROD2483,4,339.6
47702,109040,PROD2768,2,174.08
47703,110761,PROD2884,5,253
47704,121151,PROD2009,2,6.4
47705,108838,PROD2387,4,318.48
47706,49157,PROD2141,5,321.45
47707,78646,PROD2133,4,398.92
47708,69416,PROD2068,5,344.95
47709,88931,PROD2551,5,373.15
47710,112535,PROD2974,5,242.7
47711,36519,PROD2589,2,150.64
47712,58430,PROD2869,3,28.68
47713,74697,PROD2390,2,40.06
47714,86471,PROD2930,3,180.12
47715,40905,PROD2550,2,10.56
47716,88567,PROD2164,2,128
47717,69665,PROD2789,4,237.52
47718,122713,PROD2421,4,298.76
47719,88006,PROD2462,2,176.68
47720,86965,PROD2993,2,43.46
47721,119657,PROD2959,2,186.78
47722,129479,PROD2907,3,182.19
47723,128757,PROD2141,2,128.58
47724,115635,PROD2390,2,40.06
47725,106123,PROD2498,3,113.04
47726,58728,PROD2402,3,251.49
47727,126230,PROD2551,5,373.15
47728,122510,PROD2184,4,177.08
47729,35025,PROD2702,1,27.13
47730,79589,PROD2266,4,8.28
47731,56647,PROD2605,5,140.3
47732,99750,PROD2566,4,210.04
47733,101936,PROD2322,4,59.6
47734,70337,PROD2965,5,54.75
47735,69831,PROD2424,3,35.82
47736,66519,PROD2258,2,153.98
47737,127213,PROD2149,4,225.16
47738,58154,PROD2374,4,315.4
47739,47399,PROD2646,5,213.15
47740,115976,PROD2397,4,258.8
47741,56797,PROD2902,5,312.1
47742,101055,PROD2416,4,199.72
47743,114162,PROD2201,4,304.84
47744,103609,PROD2784,1,7.63
47745,57078,PROD2126,3,224.37
47746,55492,PROD2784,3,22.89
47747,88837,PROD2382,4,361.32
47748,52943,PROD2013,3,109.41
47749,119182,PROD2781,4,101.84
47750,62461,PROD2300,4,325.48
47751,54961,PROD2585,1,10.09
47752,75190,PROD2106,4,56.88
47753,43609,PROD2429,4,358.28
47754,65026,PROD2972,3,119.7
47755,80557,PROD2895,5,387.2
47756,75942,PROD2358,1,33.15
47757,45196,PROD2311,5,254.65
47758,38752,PROD2868,4,245.68
47759,125387,PROD2864,2,97.24
47760,109875,PROD2344,2,98.52
47761,75634,PROD2950,4,380.52
47762,69714,PROD2778,5,82.4
47763,117407,PROD2358,1,33.15
47764,89839,PROD2032,5,174.4
47765,118168,PROD2445,5,247.65
47766,94253,PROD2570,1,46.62
47767,61306,PROD2094,3,145.98
47768,103157,PROD2421,3,224.07
47769,71689,PROD2339,1,79.51
47770,53674,PROD2132,3,23.01
47771,33809,PROD2917,4,123.2
47772,115086,PROD2435,1,24.56
47773,85197,PROD2629,1,82.26
47774,45662,PROD2612,3,274.77
47775,70081,PROD2199,3,241.5
47776,82245,PROD2139,3,56.64
47777,70647,PROD2463,4,280.32
47778,67999,PROD2433,5,369.25
47779,51288,PROD2396,5,71.15
47780,81784,PROD2379,3,73.17
47781,103961,PROD2698,1,59.23
47782,99097,PROD2311,1,50.93
47783,122690,PROD2221,2,92.2
47784,47641,PROD2589,1,75.32
47785,62838,PROD2441,5,435.25
47786,36386,PROD2591,4,177.92
47787,127247,PROD2982,4,335.76
47788,35377,PROD2057,3,211.47
47789,45261,PROD2200,4,254.68
47790,48993,PROD2164,5,320
47791,99052,PROD2573,3,120.54
47792,119522,PROD2703,3,38.19
47793,103986,PROD2960,2,94.48
47794,43070,PROD2194,1,88.88
47795,89952,PROD2365,5,248
47796,73784,PROD2458,2,40.56
47797,105504,PROD2995,3,182.79
47798,61932,PROD2191,1,48.62
47799,97242,PROD2859,3,153.42
47800,73002,PROD2848,2,122.54
47801,33358,PROD2832,3,281.97
47802,124660,PROD2561,2,128.88
47803,95633,PROD2471,4,44.92
47804,59820,PROD2732,5,405.2
47805,127907,PROD2213,4,20.64
47806,101274,PROD2789,3,178.14
47807,81202,PROD2385,4,28.68
47808,34270,PROD2122,3,242.85
47809,66832,PROD2013,2,72.94
47810,46348,PROD2578,5,286.6
47811,37116,PROD2298,2,152.8
47812,82214,PROD2349,3,114.84
47813,111698,PROD2465,1,75.99
47814,81394,PROD2898,3,247.5
47815,115031,PROD2423,1,28.16
47816,124135,PROD2291,5,11.9
47817,125802,PROD2812,4,334.48
47818,76900,PROD2305,1,26.77
47819,112022,PROD2419,1,83.27
47820,68592,PROD2323,5,219.4
47821,66687,PROD2832,4,375.96
47822,113061,PROD2988,3,153.63
47823,127208,PROD2697,1,38.9
47824,60580,PROD2118,3,141.51
47825,75433,PROD2775,5,409.8
47826,123352,PROD2501,4,393.08
47827,35609,PROD2729,5,9.6
47828,67241,PROD2292,1,3.79
47829,74198,PROD2515,4,101.56
47830,91468,PROD2678,2,34.84
47831,112821,PROD2885,2,106.66
47832,30865,PROD2091,1,92.96
47833,65566,PROD2933,1,97.81
47834,50107,PROD2382,3,270.99
47835,38796,PROD2127,5,409.4
47836,114172,PROD2630,5,186.7
47837,55776,PROD2353,3,100.86
47838,63266,PROD2781,4,101.84
47839,61013,PROD2378,3,47.94
47840,71609,PROD2125,4,221.12
47841,90500,PROD2415,3,242.79
47842,81094,PROD2728,2,187.58
47843,122856,PROD2130,2,131.76
47844,30544,PROD2052,2,35.26
47845,123174,PROD2382,3,270.99
47846,97514,PROD2524,3,112.17
47847,93905,PROD2669,5,60.5
47848,62043,PROD2540,3,32.34
47849,108607,PROD2597,5,437.65
47850,108701,PROD2479,4,132.48
47851,52561,PROD2512,5,246.55
47852,44966,PROD2867,5,67.75
47853,120101,PROD2409,3,178.56
47854,76959,PROD2256,5,69.8
47855,61116,PROD2414,5,113.7
47856,65311,PROD2390,1,20.03
47857,117399,PROD2563,5,234.7
47858,87250,PROD2148,5,340.5
47859,99529,PROD2371,2,25.36
47860,75528,PROD2167,5,368.25
47861,51953,PROD2595,1,43.66
47862,38391,PROD2561,1,64.44
47863,126680,PROD2703,1,12.73
47864,105570,PROD2188,2,44.08
47865,82514,PROD2080,4,30.28
47866,38006,PROD2241,3,218.7
47867,89687,PROD2567,2,60.76
47868,38191,PROD2702,2,54.26
47869,125694,PROD2524,5,186.95
47870,96780,PROD2573,4,160.72
47871,69992,PROD2345,3,263.58
47872,92466,PROD2832,3,281.97
47873,50580,PROD2669,3,36.3
47874,31318,PROD2686,1,58.16
47875,121696,PROD2472,4,17.44
47876,117761,PROD2125,1,55.28
47877,51723,PROD2945,3,152.1
47878,39729,PROD2690,3,242.13
47879,100333,PROD2042,1,95.48
47880,107232,PROD2008,2,6.62
47881,86407,PROD2312,2,35.32
47882,95745,PROD2086,3,136.8
47883,60356,PROD2963,2,160.72
47884,65788,PROD2544,2,22.18
47885,110597,PROD2687,5,295.35
47886,71231,PROD2365,2,99.2
47887,82628,PROD2638,5,171.25
47888,76777,PROD2847,4,183.92
47889,81779,PROD2643,4,38.4
47890,97094,PROD2948,3,156.12
47891,128654,PROD2947,1,19.05
47892,64545,PROD2528,1,14.71
47893,109160,PROD2952,5,367
47894,86452,PROD2111,1,16.86
47895,96447,PROD2831,2,69.12
47896,67569,PROD2300,3,244.11
47897,67367,PROD2942,4,12.76
47898,44000,PROD2058,5,405
47899,44733,PROD2393,3,73.08
47900,88122,PROD2885,2,106.66
47901,65944,PROD2236,3,33.18
47902,44460,PROD2249,4,128.88
47903,72998,PROD2153,4,216.88
47904,65764,PROD2877,2,196.34
47905,95416,PROD2175,3,240.39
47906,38115,PROD2257,1,20.7
47907,90021,PROD2198,1,22.48
47908,34714,PROD2377,3,112.56
47909,118233,PROD2238,5,270.15
47910,128628,PROD2960,5,236.2
47911,108678,PROD2714,5,445.2
47912,72251,PROD2403,1,41.25
47913,40087,PROD2912,5,495.8
47914,102157,PROD2935,3,222.66
47915,76098,PROD2770,4,202.92
47916,41022,PROD2934,3,103.23
47917,100574,PROD2298,5,382
47918,125670,PROD2893,1,20.09
47919,92277,PROD2251,5,344.85
47920,83779,PROD2754,1,22.89
47921,90038,PROD2229,1,15.36
47922,100076,PROD2514,4,4.76
47923,113392,PROD2867,3,40.65
47924,49691,PROD2775,5,409.8
47925,94148,PROD2163,3,244.74
47926,40631,PROD2387,1,79.62
47927,35921,PROD2513,4,10.88
47928,108392,PROD2275,3,198.93
47929,45323,PROD2052,1,17.63
47930,110670,PROD2274,1,57.91
47931,49109,PROD2812,3,250.86
47932,114377,PROD2695,2,87.22
47933,79836,PROD2950,1,95.13
47934,93380,PROD2768,5,435.2
47935,67133,PROD2982,5,419.7
47936,53383,PROD2170,1,2.3
47937,32512,PROD2759,2,198.58
47938,52183,PROD2220,3,103.83
47939,62656,PROD2870,1,41.74
47940,75781,PROD2542,2,73.72
47941,60368,PROD2948,1,52.04
47942,103937,PROD2985,3,100.47
47943,44429,PROD2166,1,15
47944,118626,PROD2870,4,166.96
47945,42420,PROD2107,4,272.88
47946,51694,PROD2454,1,52.68
47947,35078,PROD2804,2,52.98
47948,96329,PROD2070,2,174.52
47949,128101,PROD2365,2,99.2
47950,40633,PROD2374,5,394.25
47951,101321,PROD2345,2,175.72
47952,68978,PROD2053,4,168.48
47953,83882,PROD2332,4,48.72
47954,123033,PROD2440,4,202
47955,48419,PROD2141,1,64.29
47956,37293,PROD2087,3,94.8
47957,105907,PROD2251,5,344.85
47958,86947,PROD2389,2,158.84
47959,102188,PROD2374,4,315.4
47960,36279,PROD2689,3,193.32
47961,115480,PROD2273,1,55.98
47962,89546,PROD2137,3,99.69
47963,35288,PROD2201,3,228.63
47964,46439,PROD2191,1,48.62
47965,105911,PROD2696,2,59.64
47966,65039,PROD2378,5,79.9
47967,114070,PROD2156,4,179.32
47968,60300,PROD2673,2,4.26
47969,98542,PROD2796,2,17.92
47970,36543,PROD2840,1,70.59
47971,125869,PROD2799,5,347.3
47972,117435,PROD2987,5,67.1
47973,85873,PROD2994,5,482.65
47974,77262,PROD2857,2,190.36
47975,99595,PROD2373,4,109.52
47976,50994,PROD2712,2,16.88
47977,76398,PROD2650,5,372.3
47978,35131,PROD2093,3,93.21
47979,127328,PROD2164,2,128
47980,101497,PROD2266,5,10.35
47981,117376,PROD2194,1,88.88
47982,74885,PROD2009,3,9.6
47983,95680,PROD2303,4,193.2
47984,96195,PROD2456,5,59.6
47985,126899,PROD2160,2,72.5
47986,94682,PROD2404,5,119.7
47987,90451,PROD2891,5,69.3
47988,56706,PROD2270,5,496.2
47989,32917,PROD2430,5,11.15
47990,124552,PROD2879,4,62.6
47991,48268,PROD2661,2,176.4
47992,94026,PROD2716,3,132.51
47993,93344,PROD2061,4,66.16
47994,54466,PROD2254,1,31.97
47995,110600,PROD2721,3,33.45
47996,50414,PROD2064,5,186.25
47997,103895,PROD2359,1,11.65
47998,30752,PROD2513,2,5.44
47999,84071,PROD2382,4,361.32
48000,79375,PROD2443,1,55.15
48001,83898,PROD2731,1,52.66
48002,65841,PROD2408,1,80.16
48003,89007,PROD2011,1,88.74
48004,37739,PROD2218,2,45.18
48005,50958,PROD2542,2,73.72
48006,90745,PROD2045,1,2.91
48007,79927,PROD2354,2,142.82
48008,33799,PROD2244,5,344.1
48009,83993,PROD2688,1,84.99
48010,129845,PROD2036,1,25.1
48011,50966,PROD2063,2,80.5
48012,122604,PROD2346,4,100.52
48013,35136,PROD2319,1,7.84
48014,104693,PROD2031,3,138.06
48015,34424,PROD2197,3,18.69
48016,47770,PROD2707,4,60
48017,123584,PROD2098,1,33.62
48018,128954,PROD2057,5,352.45
48019,40497,PROD2723,3,154.5
48020,48158,PROD2964,3,92.55
48021,108366,PROD2333,4,151.32
48022,103922,PROD2969,4,111.56
48023,64533,PROD2123,4,101.56
48024,67315,PROD2765,3,94.47
48025,76503,PROD2799,1,69.46
48026,53935,PROD2646,2,85.26
48027,98794,PROD2599,2,134.3
48028,105389,PROD2510,5,379.85
48029,33524,PROD2033,1,1.96
48030,35687,PROD2953,4,174.4
48031,99074,PROD2150,5,348.3
