InventoryID,ProductID,StoreID,Quantity,RestockDate
8118,PROD2118,STORE09,85,2023-01-31
8119,PROD2119,STORE09,66,2023-07-17
8120,PROD2120,STORE09,3,2023-05-12
8121,PROD2121,STORE09,76,2023-09-25
8122,PROD2122,STORE09,91,2023-07-12
8123,PROD2123,STORE09,6,2023-06-24
8124,PROD2124,STORE09,83,2024-04-06
8125,PROD2125,STORE09,69,2023-05-11
8126,PROD2126,STORE09,97,2024-01-27
8127,PROD2127,STORE09,6,2024-05-19
8128,PROD2128,STORE09,14,2023-12-07
8129,PROD2129,STORE09,46,2023-06-17
8130,PROD2130,STORE09,19,2023-10-06
8131,PROD2131,STORE09,3,2024-05-16
8132,PROD2132,STORE09,23,2023-05-03
8133,PROD2133,STORE09,61,2024-04-14
8134,PROD2134,STORE09,86,2023-08-07
8135,PROD2135,STORE09,96,2023-06-01
8136,PROD2136,STORE09,33,2023-11-01
8137,PROD2137,STORE09,0,2024-04-28
8138,PROD2138,STORE09,22,2023-08-30
8139,PROD2139,STORE09,93,2023-06-06
8140,PROD2140,STORE09,68,2023-09-04
8141,PROD2141,STORE09,14,2023-11-08
8142,PROD2142,STORE09,96,2023-07-11
8143,PROD2143,STORE09,55,2023-09-14
8144,PROD2144,STORE09,84,2023-03-09
8145,PROD2145,STORE09,47,2023-05-07
8146,PROD2146,STORE09,67,2023-05-31
8147,PROD2147,STORE09,93,2023-05-05
8148,PROD2148,STORE09,71,2024-06-28
8149,PROD2149,STORE09,46,2024-06-13
8150,PROD2150,STORE09,15,2024-02-21
8151,PROD2151,STORE09,10,2023-05-01
8152,PROD2152,STORE09,11,2023-07-29
8153,PROD2153,STORE09,95,2023-01-02
8154,PROD2154,STORE09,57,2023-02-16
8155,PROD2155,STORE09,97,2024-01-17
8156,PROD2156,STORE09,6,2024-05-26
8157,PROD2157,STORE09,32,2024-05-20
8158,PROD2158,STORE09,21,2024-05-15
8159,PROD2159,STORE09,19,2023-07-24
8160,PROD2160,STORE09,59,2024-02-23
8161,PROD2161,STORE09,81,2023-12-12
8162,PROD2162,STORE09,40,2023-02-20
8163,PROD2163,STORE09,52,2024-04-19
8164,PROD2164,STORE09,33,2024-01-21
8165,PROD2165,STORE09,51,2024-01-28
8166,PROD2166,STORE09,88,2024-01-17
8167,PROD2167,STORE09,24,2024-03-27
8168,PROD2168,STORE09,97,2023-12-06
8169,PROD2169,STORE09,41,2024-01-14
8170,PROD2170,STORE09,89,2023-08-04
8171,PROD2171,STORE09,61,2023-10-23
8172,PROD2172,STORE09,46,2023-07-15
8173,PROD2173,STORE09,79,2023-07-21
8174,PROD2174,STORE09,98,2024-03-13
8175,PROD2175,STORE09,23,2024-04-18
8176,PROD2176,STORE09,6,2023-03-29
8177,PROD2177,STORE09,71,2024-01-25
8178,PROD2178,STORE09,54,2023-07-16
8179,PROD2179,STORE09,65,2023-01-19
8180,PROD2180,STORE09,14,2023-07-13
8181,PROD2181,STORE09,79,2023-07-03
8182,PROD2182,STORE09,39,2023-10-24
8183,PROD2183,STORE09,18,2023-08-29
8184,PROD2184,STORE09,59,2024-05-21
8185,PROD2185,STORE09,47,2023-01-28
8186,PROD2186,STORE09,26,2024-05-13
8187,PROD2187,STORE09,88,2023-05-07
8188,PROD2188,STORE09,17,2024-02-18
8189,PROD2189,STORE09,3,2024-04-15
8190,PROD2190,STORE09,84,2023-01-22
8191,PROD2191,STORE09,86,2023-02-13
8192,PROD2192,STORE09,67,2024-04-12
8193,PROD2193,STORE09,21,2023-04-21
8194,PROD2194,STORE09,14,2023-10-06
8195,PROD2195,STORE09,52,2023-08-19
8196,PROD2196,STORE09,42,2023-10-24
8197,PROD2197,STORE09,17,2024-03-20
8198,PROD2198,STORE09,67,2023-11-22
8199,PROD2199,STORE09,77,2024-04-10
8200,PROD2200,STORE09,6,2023-03-05
8201,PROD2201,STORE09,42,2023-12-29
8202,PROD2202,STORE09,32,2023-05-28
8203,PROD2203,STORE09,53,2023-04-01
8204,PROD2204,STORE09,76,2023-04-18
8205,PROD2205,STORE09,12,2023-10-23
8206,PROD2206,STORE09,32,2023-08-13
8207,PROD2207,STORE09,20,2023-07-26
8208,PROD2208,STORE09,70,2023-05-19
8209,PROD2209,STORE09,68,2023-02-03
8210,PROD2210,STORE09,52,2023-08-20
8211,PROD2211,STORE09,90,2023-07-25
8212,PROD2212,STORE09,37,2024-05-10
8213,PROD2213,STORE09,34,2023-10-11
8214,PROD2214,STORE09,68,2023-06-14
8215,PROD2215,STORE09,5,2023-12-25
8216,PROD2216,STORE09,0,2024-05-12
8217,PROD2217,STORE09,49,2023-12-10
8218,PROD2218,STORE09,19,2023-07-26
8219,PROD2219,STORE09,93,2023-12-29
8220,PROD2220,STORE09,76,2023-10-03
8221,PROD2221,STORE09,60,2023-02-13
8222,PROD2222,STORE09,45,2024-01-29
8223,PROD2223,STORE09,14,2023-06-28
8224,PROD2224,STORE09,77,2023-08-14
8225,PROD2225,STORE09,58,2023-11-25
8226,PROD2226,STORE09,76,2023-02-18
8227,PROD2227,STORE09,38,2023-02-14
8228,PROD2228,STORE09,65,2023-11-28
8229,PROD2229,STORE09,71,2023-10-02
8230,PROD2230,STORE09,41,2024-03-18
8231,PROD2231,STORE09,71,2024-02-23
8232,PROD2232,STORE09,11,2023-09-07
8233,PROD2233,STORE09,68,2023-02-28
8234,PROD2234,STORE09,85,2024-04-29
8235,PROD2235,STORE09,4,2023-06-03
8236,PROD2236,STORE09,38,2023-06-05
8237,PROD2237,STORE09,14,2024-03-17
8238,PROD2238,STORE09,49,2023-04-30
8239,PROD2239,STORE09,15,2024-04-24
8240,PROD2240,STORE09,47,2023-06-15
8241,PROD2241,STORE09,79,2023-05-21
8242,PROD2242,STORE09,14,2024-03-08
8243,PROD2243,STORE09,19,2024-04-15
8244,PROD2244,STORE09,95,2024-06-13
8245,PROD2245,STORE09,98,2023-10-30
8246,PROD2246,STORE09,61,2024-05-09
8247,PROD2247,STORE09,12,2023-04-28
8248,PROD2248,STORE09,1,2024-06-09
8249,PROD2249,STORE09,30,2024-06-04
8250,PROD2250,STORE09,23,2023-06-07
8251,PROD2251,STORE09,88,2023-11-27
8252,PROD2252,STORE09,87,2023-03-09
8253,PROD2253,STORE09,48,2023-03-12
8254,PROD2254,STORE09,71,2023-06-22
8255,PROD2255,STORE09,5,2023-06-23
8256,PROD2256,STORE09,14,2023-11-08
8257,PROD2257,STORE09,48,2024-05-13
8258,PROD2258,STORE09,58,2024-02-23
8259,PROD2259,STORE09,88,2023-05-24
8260,PROD2260,STORE09,74,2024-05-16
8261,PROD2261,STORE09,55,2023-03-02
8262,PROD2262,STORE09,30,2023-03-17
8263,PROD2263,STORE09,80,2023-11-19
8264,PROD2264,STORE09,38,2023-08-02
8265,PROD2265,STORE09,77,2023-03-16
8266,PROD2266,STORE09,12,2023-08-01
8267,PROD2267,STORE09,53,2024-02-12
8268,PROD2268,STORE09,32,2023-06-08
8269,PROD2269,STORE09,89,2024-06-14
8270,PROD2270,STORE09,69,2023-11-12
8271,PROD2271,STORE09,58,2023-03-19
8272,PROD2272,STORE09,12,2024-03-01
8273,PROD2273,STORE09,85,2023-10-16
8274,PROD2274,STORE09,61,2024-05-04
8275,PROD2275,STORE09,45,2023-12-05
8276,PROD2276,STORE09,37,2023-03-21
8277,PROD2277,STORE09,89,2023-04-11
8278,PROD2278,STORE09,44,2024-03-14
8279,PROD2279,STORE09,62,2023-06-24
8280,PROD2280,STORE09,2,2023-07-15
8281,PROD2281,STORE09,24,2024-01-11
8282,PROD2282,STORE09,40,2023-10-17
8283,PROD2283,STORE09,0,2023-05-28
8284,PROD2284,STORE09,64,2023-07-20
8285,PROD2285,STORE09,22,2023-10-23
8286,PROD2286,STORE09,20,2023-03-05
8287,PROD2287,STORE09,0,2023-08-06
8288,PROD2288,STORE09,57,2024-03-15
8289,PROD2289,STORE09,93,2023-11-02
8290,PROD2290,STORE09,10,2023-01-05
8291,PROD2291,STORE09,36,2023-09-28
8292,PROD2292,STORE09,16,2024-06-26
8293,PROD2293,STORE09,58,2024-02-03
8294,PROD2294,STORE09,72,2023-12-20
8295,PROD2295,STORE09,43,2023-09-09
8296,PROD2296,STORE09,94,2024-05-08
8297,PROD2297,STORE09,69,2024-03-06
8298,PROD2298,STORE09,26,2023-01-15
8299,PROD2299,STORE09,60,2024-04-22
8300,PROD2300,STORE09,6,2023-09-21
8301,PROD2301,STORE09,11,2023-12-28
8302,PROD2302,STORE09,61,2024-05-03
8303,PROD2303,STORE09,5,2023-01-09
8304,PROD2304,STORE09,94,2024-06-07
8305,PROD2305,STORE09,13,2024-01-02
8306,PROD2306,STORE09,34,2023-03-06
8307,PROD2307,STORE09,76,2024-02-23
8308,PROD2308,STORE09,11,2024-01-24
8309,PROD2309,STORE09,37,2023-12-27
8310,PROD2310,STORE09,6,2024-04-24
8311,PROD2311,STORE09,94,2024-01-11
8312,PROD2312,STORE09,39,2023-10-15
8313,PROD2313,STORE09,17,2024-05-26
8314,PROD2314,STORE09,1,2024-02-03
8315,PROD2315,STORE09,59,2023-03-15
8316,PROD2316,STORE09,76,2023-05-04
8317,PROD2317,STORE09,93,2024-03-15
8318,PROD2318,STORE09,72,2023-10-20
8319,PROD2319,STORE09,95,2023-10-25
8320,PROD2320,STORE09,88,2023-07-03
8321,PROD2321,STORE09,28,2023-11-04
8322,PROD2322,STORE09,99,2023-10-04
8323,PROD2323,STORE09,12,2023-07-26
8324,PROD2324,STORE09,53,2023-11-05
8325,PROD2325,STORE09,54,2024-04-21
8326,PROD2326,STORE09,70,2023-10-13
8327,PROD2327,STORE09,63,2023-04-13
8328,PROD2328,STORE09,43,2023-05-09
8329,PROD2329,STORE09,81,2023-04-27
8330,PROD2330,STORE09,12,2024-04-07
8331,PROD2331,STORE09,60,2024-02-16
8332,PROD2332,STORE09,79,2023-08-31
8333,PROD2333,STORE09,69,2024-04-06
8334,PROD2334,STORE09,70,2024-01-05
8335,PROD2335,STORE09,40,2024-03-24
8336,PROD2336,STORE09,10,2024-04-04
8337,PROD2337,STORE09,63,2023-08-25
8338,PROD2338,STORE09,14,2023-11-18
8339,PROD2339,STORE09,56,2024-04-30
8340,PROD2340,STORE09,71,2024-04-30
8341,PROD2341,STORE09,1,2023-01-14
8342,PROD2342,STORE09,23,2023-02-07
8343,PROD2343,STORE09,29,2023-09-04
8344,PROD2344,STORE09,50,2023-02-23
8345,PROD2345,STORE09,39,2024-01-05
8346,PROD2346,STORE09,45,2024-03-14
8347,PROD2347,STORE09,20,2023-05-23
8348,PROD2348,STORE09,36,2023-12-20
8349,PROD2349,STORE09,45,2023-04-30
8350,PROD2350,STORE09,17,2023-07-10
8351,PROD2351,STORE09,47,2023-09-16
8352,PROD2352,STORE09,27,2023-06-22
8353,PROD2353,STORE09,38,2023-04-25
8354,PROD2354,STORE09,31,2024-04-30
8355,PROD2355,STORE09,19,2024-06-03
8356,PROD2356,STORE09,45,2023-08-05
8357,PROD2357,STORE09,47,2023-12-10
8358,PROD2358,STORE09,43,2024-02-17
8359,PROD2359,STORE09,77,2023-02-04
8360,PROD2360,STORE09,10,2024-05-01
8361,PROD2361,STORE09,20,2024-01-13
8362,PROD2362,STORE09,24,2023-02-22
8363,PROD2363,STORE09,21,2024-01-30
8364,PROD2364,STORE09,99,2023-07-10
8365,PROD2365,STORE09,31,2023-09-12
8366,PROD2366,STORE09,49,2023-11-05
8367,PROD2367,STORE09,46,2023-06-20
8368,PROD2368,STORE09,36,2023-10-14
8369,PROD2369,STORE09,47,2024-06-09
8370,PROD2370,STORE09,100,2023-02-20
8371,PROD2371,STORE09,52,2023-12-05
8372,PROD2372,STORE09,54,2024-01-09
8373,PROD2373,STORE09,9,2023-02-16
8374,PROD2374,STORE09,61,2023-02-18
8375,PROD2375,STORE09,97,2024-02-20
8376,PROD2376,STORE09,68,2024-01-25
8377,PROD2377,STORE09,80,2023-05-27
8378,PROD2378,STORE09,4,2023-07-28
8379,PROD2379,STORE09,61,2023-05-13
8380,PROD2380,STORE09,5,2023-03-11
8381,PROD2381,STORE09,13,2023-05-11
8382,PROD2382,STORE09,64,2023-09-29
8383,PROD2383,STORE09,95,2024-04-13
8384,PROD2384,STORE09,40,2024-06-05
8385,PROD2385,STORE09,31,2023-08-11
8386,PROD2386,STORE09,64,2023-03-26
8387,PROD2387,STORE09,45,2023-03-22
8388,PROD2388,STORE09,33,2024-02-06
8389,PROD2389,STORE09,14,2023-09-11
8390,PROD2390,STORE09,53,2023-09-11
8391,PROD2391,STORE09,23,2024-02-08
8392,PROD2392,STORE09,82,2023-11-29
8393,PROD2393,STORE09,27,2023-06-13
8394,PROD2394,STORE09,58,2023-01-19
8395,PROD2395,STORE09,27,2023-10-13
8396,PROD2396,STORE09,79,2023-11-03
8397,PROD2397,STORE09,65,2024-01-08
8398,PROD2398,STORE09,76,2024-03-19
8399,PROD2399,STORE09,47,2023-12-08
8400,PROD2400,STORE09,51,2023-11-10
8401,PROD2401,STORE09,55,2024-03-09
8402,PROD2402,STORE09,85,2023-11-16
8403,PROD2403,STORE09,21,2024-03-01
8404,PROD2404,STORE09,9,2023-09-23
8405,PROD2405,STORE09,61,2024-02-03
8406,PROD2406,STORE09,16,2023-08-04
8407,PROD2407,STORE09,63,2024-05-14
8408,PROD2408,STORE09,44,2023-10-27
8409,PROD2409,STORE09,21,2023-08-25
8410,PROD2410,STORE09,98,2023-01-29
8411,PROD2411,STORE09,75,2023-09-17
8412,PROD2412,STORE09,4,2024-05-21
8413,PROD2413,STORE09,27,2023-10-14
8414,PROD2414,STORE09,85,2024-05-04
8415,PROD2415,STORE09,12,2024-05-20
8416,PROD2416,STORE09,3,2023-04-24
8417,PROD2417,STORE09,65,2024-02-10
8418,PROD2418,STORE09,46,2024-04-11
8419,PROD2419,STORE09,49,2023-02-27
8420,PROD2420,STORE09,16,2023-10-31
8421,PROD2421,STORE09,53,2024-06-25
8422,PROD2422,STORE09,51,2023-02-21
8423,PROD2423,STORE09,4,2023-10-24
8424,PROD2424,STORE09,6,2024-02-18
8425,PROD2425,STORE09,51,2023-03-06
8426,PROD2426,STORE09,37,2023-02-01
8427,PROD2427,STORE09,79,2023-06-04
8428,PROD2428,STORE09,9,2024-04-10
8429,PROD2429,STORE09,95,2024-01-30
8430,PROD2430,STORE09,60,2024-03-24
8431,PROD2431,STORE09,63,2024-05-24
8432,PROD2432,STORE09,54,2024-02-07
8433,PROD2433,STORE09,84,2024-04-07
8434,PROD2434,STORE09,86,2023-08-27
8435,PROD2435,STORE09,71,2023-02-07
8436,PROD2436,STORE09,51,2023-02-27
8437,PROD2437,STORE09,16,2023-09-06
8438,PROD2438,STORE09,16,2023-10-01
8439,PROD2439,STORE09,85,2023-02-14
8440,PROD2440,STORE09,93,2024-04-12
8441,PROD2441,STORE09,64,2023-05-06
8442,PROD2442,STORE09,22,2024-05-02
8443,PROD2443,STORE09,2,2023-03-15
8444,PROD2444,STORE09,90,2023-06-07
8445,PROD2445,STORE09,96,2024-04-06
8446,PROD2446,STORE09,15,2024-01-27
8447,PROD2447,STORE09,14,2023-08-26
8448,PROD2448,STORE09,1,2023-04-18
8449,PROD2449,STORE09,12,2023-09-17
8450,PROD2450,STORE09,45,2024-04-21
8451,PROD2451,STORE09,2,2024-01-14
8452,PROD2452,STORE09,39,2023-08-09
8453,PROD2453,STORE09,12,2024-06-17
8454,PROD2454,STORE09,11,2023-11-19
8455,PROD2455,STORE09,70,2023-02-10
8456,PROD2456,STORE09,91,2023-03-08
8457,PROD2457,STORE09,70,2024-01-01
8458,PROD2458,STORE09,80,2023-11-02
8459,PROD2459,STORE09,14,2023-08-16
8460,PROD2460,STORE09,71,2023-09-20
8461,PROD2461,STORE09,84,2024-02-07
8462,PROD2462,STORE09,7,2023-06-30
8463,PROD2463,STORE09,46,2023-06-08
8464,PROD2464,STORE09,34,2023-09-21
8465,PROD2465,STORE09,27,2023-08-26
8466,PROD2466,STORE09,49,2023-03-24
8467,PROD2467,STORE09,72,2024-05-15
8468,PROD2468,STORE09,56,2023-04-11
8469,PROD2469,STORE09,91,2023-12-11
8470,PROD2470,STORE09,18,2024-06-25
8471,PROD2471,STORE09,17,2024-04-19
8472,PROD2472,STORE09,51,2024-05-23
8473,PROD2473,STORE09,6,2023-03-16
8474,PROD2474,STORE09,22,2024-03-03
8475,PROD2475,STORE09,79,2023-03-22
8476,PROD2476,STORE09,94,2023-01-01
8477,PROD2477,STORE09,32,2023-08-18
8478,PROD2478,STORE09,29,2024-06-24
8479,PROD2479,STORE09,33,2023-10-02
8480,PROD2480,STORE09,72,2023-08-25
8481,PROD2481,STORE09,7,2024-02-22
8482,PROD2482,STORE09,70,2023-12-06
8483,PROD2483,STORE09,83,2024-05-17
8484,PROD2484,STORE09,42,2023-08-07
8485,PROD2485,STORE09,49,2024-03-03
8486,PROD2486,STORE09,53,2024-02-20
8487,PROD2487,STORE09,94,2023-03-02
8488,PROD2488,STORE09,66,2023-06-07
8489,PROD2489,STORE09,17,2023-04-13
8490,PROD2490,STORE09,49,2024-04-07
8491,PROD2491,STORE09,96,2023-11-07
8492,PROD2492,STORE09,41,2023-03-15
8493,PROD2493,STORE09,47,2024-04-11
8494,PROD2494,STORE09,0,2023-03-10
8495,PROD2495,STORE09,16,2023-01-04
8496,PROD2496,STORE09,69,2023-03-01
8497,PROD2497,STORE09,4,2023-10-20
8498,PROD2498,STORE09,11,2024-05-12
8499,PROD2499,STORE09,59,2023-01-20
8500,PROD2500,STORE09,64,2024-04-04
8501,PROD2501,STORE09,28,2024-04-27
8502,PROD2502,STORE09,13,2023-07-15
8503,PROD2503,STORE09,90,2023-01-14
8504,PROD2504,STORE09,17,2024-01-02
8505,PROD2505,STORE09,72,2023-08-28
8506,PROD2506,STORE09,77,2023-07-05
8507,PROD2507,STORE09,31,2024-06-16
8508,PROD2508,STORE09,65,2023-07-22
8509,PROD2509,STORE09,80,2023-11-30
8510,PROD2510,STORE09,54,2023-05-27
8511,PROD2511,STORE09,39,2023-01-29
8512,PROD2512,STORE09,69,2023-09-18
8513,PROD2513,STORE09,27,2023-11-01
8514,PROD2514,STORE09,42,2023-12-31
8515,PROD2515,STORE09,1,2023-01-19
8516,PROD2516,STORE09,71,2023-04-03
8517,PROD2517,STORE09,45,2023-01-30
8518,PROD2518,STORE09,1,2023-01-19
8519,PROD2519,STORE09,30,2023-03-04
8520,PROD2520,STORE09,45,2024-04-03
8521,PROD2521,STORE09,15,2023-06-16
8522,PROD2522,STORE09,39,2023-08-28
8523,PROD2523,STORE09,12,2023-11-15
8524,PROD2524,STORE09,9,2023-02-07
8525,PROD2525,STORE09,34,2024-04-21
8526,PROD2526,STORE09,81,2024-03-05
8527,PROD2527,STORE09,68,2024-05-07
8528,PROD2528,STORE09,45,2023-09-26
8529,PROD2529,STORE09,53,2023-07-26
8530,PROD2530,STORE09,43,2024-04-01
8531,PROD2531,STORE09,0,2024-03-12
8532,PROD2532,STORE09,89,2023-01-20
8533,PROD2533,STORE09,69,2023-06-02
8534,PROD2534,STORE09,76,2023-02-17
8535,PROD2535,STORE09,73,2024-06-05
8536,PROD2536,STORE09,38,2023-09-26
8537,PROD2537,STORE09,5,2023-10-10
8538,PROD2538,STORE09,65,2023-02-05
8539,PROD2539,STORE09,54,2023-03-02
8540,PROD2540,STORE09,80,2024-02-16
8541,PROD2541,STORE09,31,2023-05-09
8542,PROD2542,STORE09,4,2023-03-31
8543,PROD2543,STORE09,68,2023-09-29
8544,PROD2544,STORE09,20,2024-03-03
8545,PROD2545,STORE09,98,2023-01-01
8546,PROD2546,STORE09,27,2023-11-28
8547,PROD2547,STORE09,50,2023-06-02
8548,PROD2548,STORE09,70,2023-01-07
8549,PROD2549,STORE09,86,2024-05-09
8550,PROD2550,STORE09,70,2023-03-03
8551,PROD2551,STORE09,20,2023-01-26
8552,PROD2552,STORE09,3,2023-07-19
8553,PROD2553,STORE09,92,2023-08-23
8554,PROD2554,STORE09,79,2023-03-06
8555,PROD2555,STORE09,98,2023-04-18
8556,PROD2556,STORE09,34,2023-11-03
8557,PROD2557,STORE09,53,2024-03-30
8558,PROD2558,STORE09,24,2024-05-14
8559,PROD2559,STORE09,39,2023-12-22
8560,PROD2560,STORE09,73,2024-04-23
8561,PROD2561,STORE09,54,2023-11-27
8562,PROD2562,STORE09,77,2024-01-21
8563,PROD2563,STORE09,32,2023-10-16
8564,PROD2564,STORE09,3,2023-10-06
8565,PROD2565,STORE09,80,2023-12-20
8566,PROD2566,STORE09,14,2023-10-20
8567,PROD2567,STORE09,4,2024-04-19
8568,PROD2568,STORE09,70,2023-01-19
8569,PROD2569,STORE09,65,2024-03-07
8570,PROD2570,STORE09,100,2024-02-11
8571,PROD2571,STORE09,60,2023-02-03
8572,PROD2572,STORE09,13,2023-04-12
8573,PROD2573,STORE09,59,2023-09-02
8574,PROD2574,STORE09,71,2023-02-03
8575,PROD2575,STORE09,46,2024-01-25
8576,PROD2576,STORE09,43,2024-01-21
8577,PROD2577,STORE09,9,2023-09-15
8578,PROD2578,STORE09,79,2023-12-28
8579,PROD2579,STORE09,17,2023-07-07
8580,PROD2580,STORE09,38,2023-12-24
8581,PROD2581,STORE09,24,2023-07-04
8582,PROD2582,STORE09,23,2024-04-22
8583,PROD2583,STORE09,7,2024-06-02
8584,PROD2584,STORE09,67,2023-08-27
8585,PROD2585,STORE09,24,2023-01-16
8586,PROD2586,STORE09,61,2023-01-23
8587,PROD2587,STORE09,57,2024-01-11
8588,PROD2588,STORE09,86,2024-02-07
8589,PROD2589,STORE09,3,2023-01-05
8590,PROD2590,STORE09,91,2023-06-02
8591,PROD2591,STORE09,6,2024-01-10
8592,PROD2592,STORE09,8,2023-08-04
8593,PROD2593,STORE09,44,2024-06-23
8594,PROD2594,STORE09,85,2023-01-01
8595,PROD2595,STORE09,49,2023-01-05
8596,PROD2596,STORE09,72,2024-06-10
8597,PROD2597,STORE09,78,2023-03-12
8598,PROD2598,STORE09,15,2023-05-01
8599,PROD2599,STORE09,26,2023-07-24
8600,PROD2600,STORE09,71,2023-10-13
8601,PROD2601,STORE09,18,2024-03-11
8602,PROD2602,STORE09,95,2023-06-02
8603,PROD2603,STORE09,60,2023-05-07
8604,PROD2604,STORE09,52,2024-02-07
8605,PROD2605,STORE09,17,2024-02-20
8606,PROD2606,STORE09,14,2024-06-17
8607,PROD2607,STORE09,34,2023-10-24
8608,PROD2608,STORE09,26,2023-01-06
8609,PROD2609,STORE09,59,2023-03-14
8610,PROD2610,STORE09,8,2023-01-24
8611,PROD2611,STORE09,8,2024-05-25
8612,PROD2612,STORE09,55,2023-07-15
8613,PROD2613,STORE09,50,2023-09-09
8614,PROD2614,STORE09,19,2023-06-22
8615,PROD2615,STORE09,70,2023-04-01
8616,PROD2616,STORE09,98,2024-05-24
8617,PROD2617,STORE09,52,2023-06-13
8618,PROD2618,STORE09,51,2023-07-30
8619,PROD2619,STORE09,54,2024-06-06
8620,PROD2620,STORE09,26,2023-04-22
8621,PROD2621,STORE09,19,2024-05-18
8622,PROD2622,STORE09,27,2023-11-09
8623,PROD2623,STORE09,88,2023-06-03
8624,PROD2624,STORE09,8,2024-05-22
8625,PROD2625,STORE09,31,2023-12-26
8626,PROD2626,STORE09,6,2023-05-30
8627,PROD2627,STORE09,54,2023-12-09
8628,PROD2628,STORE09,95,2023-02-13
8629,PROD2629,STORE09,63,2023-10-20
8630,PROD2630,STORE09,38,2024-01-21
8631,PROD2631,STORE09,52,2023-08-12
8632,PROD2632,STORE09,49,2023-09-09
8633,PROD2633,STORE09,10,2023-10-12
8634,PROD2634,STORE09,44,2024-02-17
8635,PROD2635,STORE09,9,2023-09-30
8636,PROD2636,STORE09,55,2024-01-04
8637,PROD2637,STORE09,56,2023-08-02
8638,PROD2638,STORE09,32,2024-01-24
8639,PROD2639,STORE09,6,2023-05-06
8640,PROD2640,STORE09,82,2024-05-19
8641,PROD2641,STORE09,62,2024-05-20
8642,PROD2642,STORE09,75,2023-08-30
8643,PROD2643,STORE09,50,2023-09-02
8644,PROD2644,STORE09,76,2023-04-24
8645,PROD2645,STORE09,6,2024-06-27
8646,PROD2646,STORE09,13,2023-01-12
8647,PROD2647,STORE09,4,2023-10-01
8648,PROD2648,STORE09,85,2024-01-29
8649,PROD2649,STORE09,48,2023-01-23
8650,PROD2650,STORE09,45,2024-06-11
8651,PROD2651,STORE09,46,2023-12-19
8652,PROD2652,STORE09,25,2024-01-01
8653,PROD2653,STORE09,31,2024-06-21
8654,PROD2654,STORE09,58,2023-08-07
8655,PROD2655,STORE09,94,2023-04-07
8656,PROD2656,STORE09,40,2024-04-20
8657,PROD2657,STORE09,24,2023-12-01
8658,PROD2658,STORE09,9,2023-12-23
8659,PROD2659,STORE09,1,2023-03-07
8660,PROD2660,STORE09,73,2023-12-13
8661,PROD2661,STORE09,8,2023-05-09
8662,PROD2662,STORE09,77,2023-02-18
8663,PROD2663,STORE09,90,2023-12-25
8664,PROD2664,STORE09,34,2024-04-14
8665,PROD2665,STORE09,28,2023-08-01
8666,PROD2666,STORE09,36,2024-03-22
8667,PROD2667,STORE09,13,2023-04-20
8668,PROD2668,STORE09,49,2023-09-18
8669,PROD2669,STORE09,14,2023-09-10
8670,PROD2670,STORE09,42,2024-02-11
8671,PROD2671,STORE09,73,2024-03-07
8672,PROD2672,STORE09,77,2023-05-18
8673,PROD2673,STORE09,85,2023-08-03
8674,PROD2674,STORE09,15,2024-05-02
8675,PROD2675,STORE09,82,2024-06-02
8676,PROD2676,STORE09,10,2023-01-23
8677,PROD2677,STORE09,50,2024-06-12
8678,PROD2678,STORE09,68,2023-06-18
8679,PROD2679,STORE09,92,2023-07-21
8680,PROD2680,STORE09,41,2024-02-07
8681,PROD2681,STORE09,26,2023-11-02
8682,PROD2682,STORE09,41,2023-04-05
8683,PROD2683,STORE09,74,2024-03-05
8684,PROD2684,STORE09,89,2023-07-17
8685,PROD2685,STORE09,59,2023-07-08
8686,PROD2686,STORE09,96,2023-07-18
8687,PROD2687,STORE09,45,2023-01-24
8688,PROD2688,STORE09,81,2023-10-28
8689,PROD2689,STORE09,55,2023-09-12
8690,PROD2690,STORE09,72,2023-02-25
8691,PROD2691,STORE09,20,2023-12-17
8692,PROD2692,STORE09,41,2024-05-14
8693,PROD2693,STORE09,59,2023-11-18
8694,PROD2694,STORE09,24,2024-03-14
8695,PROD2695,STORE09,41,2023-11-16
8696,PROD2696,STORE09,36,2024-01-22
8697,PROD2697,STORE09,87,2023-08-26
8698,PROD2698,STORE09,57,2023-07-09
8699,PROD2699,STORE09,65,2023-11-03
8700,PROD2700,STORE09,4,2023-09-22
8701,PROD2701,STORE09,21,2024-02-17
8702,PROD2702,STORE09,5,2023-10-07
8703,PROD2703,STORE09,94,2023-08-21
8704,PROD2704,STORE09,76,2023-01-14
8705,PROD2705,STORE09,24,2023-05-04
8706,PROD2706,STORE09,48,2023-07-12
8707,PROD2707,STORE09,10,2023-05-17
8708,PROD2708,STORE09,31,2023-12-02
8709,PROD2709,STORE09,96,2024-01-01
8710,PROD2710,STORE09,17,2023-02-21
8711,PROD2711,STORE09,69,2024-05-12
8712,PROD2712,STORE09,46,2023-08-29
8713,PROD2713,STORE09,83,2023-08-29
8714,PROD2714,STORE09,13,2024-06-19
8715,PROD2715,STORE09,23,2023-01-23
8716,PROD2716,STORE09,38,2023-05-23
8717,PROD2717,STORE09,46,2024-03-10
8718,PROD2718,STORE09,0,2023-09-14
8719,PROD2719,STORE09,10,2024-05-19
8720,PROD2720,STORE09,68,2024-04-22
8721,PROD2721,STORE09,60,2024-06-02
8722,PROD2722,STORE09,56,2024-01-20
8723,PROD2723,STORE09,88,2023-05-31
8724,PROD2724,STORE09,45,2024-01-22
